game_play_id,motion_one,motion_two,motion_three,motion_four,motion_five,motion_six
2022100900 550,0,1,0,0,0,0
2022100900 615,0,0,0,1,0,0
2022100900 636,0,0,0,1,0,0
2022100900 660,0,0,0,0,1,0
2022100900 714,0,0,0,1,0,0
2022100900 736,0,0,0,0,1,1
2022100900 912,0,0,1,0,0,0
2022100900 963,0,0,1,0,0,0
2022100901 1099,0,0,1,0,0,0
2022100901 1149,0,1,0,0,0,0
2022100901 1178,0,2,0,0,0,0
2022100901 1438,0,1,0,0,0,0
2022100901 1606,0,0,0,0,1,0
2022100901 1675,0,0,0,1,0,0
2022100901 1748,0,1,0,0,0,0
2022100901 1828,0,0,1,0,0,0
2022100901 1852,0,0,1,0,0,0
2022100901 1943,0,0,1,0,0,0
2022100901 2213,0,2,0,0,0,0
2022100901 2330,0,1,0,0,0,0
2022100901 2354,0,1,0,0,0,0
2022100901 2407,0,0,2,0,0,0
2022100901 2429,0,1,0,0,0,0
2022100901 2519,0,0,0,0,0,1
2022100901 254,0,0,0,0,1,0
2022100901 2618,1,0,0,0,0,0
2022100901 2727,0,0,0,1,0,0
2022100901 2768,0,1,0,0,0,0
2022100901 278,1,0,0,0,0,0
2022100901 3001,0,1,0,0,0,0
2022100901 320,0,1,0,0,0,0
2022100901 394,0,0,0,0,1,0
2022100901 439,0,1,0,0,0,0
2022100901 461,0,1,0,0,0,0
2022100901 489,0,1,0,0,0,0
2022100901 555,0,1,0,0,0,0
2022100901 74,0,0,0,1,2,1
2022100902 1256,0,0,1,0,0,0
2022100902 1344,0,0,0,1,0,0
2022100902 1453,0,0,0,1,1,0
2022100902 1656,0,1,0,0,0,0
2022100902 1701,0,1,0,0,0,0
2022100902 2060,1,0,0,0,0,0
2022100902 2110,0,1,0,0,0,0
2022100902 247,0,1,0,0,0,0
2022100902 2542,0,1,0,0,0,0
2022100902 2607,0,0,0,0,1,0
2022100902 2650,0,0,0,0,1,0
2022100902 2969,0,0,0,2,0,0
2022100902 3083,0,0,0,1,0,0
2022100902 3106,0,0,0,0,1,0
2022100902 3268,0,0,0,1,0,0
2022100902 343,0,1,0,0,0,0
2022100902 3489,0,0,0,1,0,1
2022100902 372,0,0,1,0,0,0
2022100902 3745,0,1,0,0,0,0
2022100902 624,0,0,0,0,1,0
2022100902 78,1,0,0,0,0,0
2022100902 943,0,0,0,0,1,0
2022100902 969,0,0,0,0,1,0
2022100903 102,0,0,0,0,0,1
2022100903 1119,0,0,0,1,0,0
2022100903 1140,1,0,0,0,0,0
2022100903 1182,0,0,0,1,0,0
2022100903 1227,0,0,0,2,0,0
2022100903 1270,0,0,0,0,1,0
2022100903 1388,0,0,0,0,0,1
2022100903 1435,0,0,1,0,0,0
2022100903 1483,0,0,1,0,0,0
2022100903 1590,0,0,0,1,0,0
2022100903 1693,0,0,0,1,0,0
2022100903 170,0,1,0,0,0,0
2022100903 2016,NA,NA,NA,NA,NA,NA
2022100903 2082,1,0,0,0,0,0
2022100903 2132,0,1,0,0,0,0
2022100903 2153,0,1,0,0,0,0
2022100903 2177,0,0,1,0,0,0
2022100903 2245,0,0,0,0,1,0
2022100903 2353,0,0,0,1,0,0
2022100903 2469,0,0,0,2,0,0
2022100903 2688,0,0,0,1,0,0
2022100903 2734,0,0,0,1,0,0
2022100903 2995,0,0,1,0,0,0
2022100903 3019,0,0,1,0,0,0
2022100903 3086,0,0,1,0,0,0
2022100903 3174,0,0,1,0,0,0
2022100903 390,0,2,0,0,0,0
2022100903 435,0,0,1,0,0,0
2022100903 529,0,0,0,0,0,1
2022100903 619,0,1,0,0,0,0
2022100903 78,0,0,0,0,1,0
2022100903 886,0,0,0,1,0,0
2022100904 113,0,0,0,1,0,0
2022100904 1247,0,0,1,0,0,0
2022100904 1313,0,2,0,0,0,0
2022100904 137,0,0,0,1,1,1
2022100904 1479,0,0,0,1,0,0
2022100904 1536,0,1,0,0,0,0
2022100904 1583,0,1,0,0,0,0
2022100904 1861,0,0,1,0,0,0
2022100904 1883,0,1,0,0,0,0
2022100904 1907,0,0,1,0,0,0
2022100904 203,0,0,0,0,1,0
2022100904 2152,0,1,0,0,0,0
2022100904 2294,0,1,0,0,0,0
2022100904 2381,0,0,0,0,0,1
2022100904 2402,0,0,0,1,0,0
2022100904 248,0,0,0,1,0,0
2022100904 2558,0,0,1,0,0,0
2022100904 2624,1,0,0,0,0,0
2022100904 2669,2,0,0,0,0,0
2022100904 277,0,0,0,1,0,0
2022100904 2920,0,1,0,0,0,0
2022100904 2944,0,0,1,0,0,0
2022100904 3001,0,1,0,0,0,0
2022100904 301,0,0,0,0,1,0
2022100904 3228,0,0,1,0,0,0
2022100904 3368,0,0,0,1,0,0
2022100904 3392,0,1,0,0,0,0
2022100904 516,0,0,1,0,0,0
2022100904 561,0,0,1,0,0,0
2022100904 617,0,0,0,1,0,0
2022100904 691,0,0,0,0,1,0
2022100904 802,0,0,0,0,1,0
2022100904 831,0,0,0,2,0,0
2022100905 101,0,0,0,0,0,1
2022100905 1179,0,0,0,0,0,1
2022100905 1232,0,0,1,0,0,0
2022100905 143,1,0,0,0,0,0
2022100905 1430,0,1,0,0,0,0
2022100905 1780,0,0,0,0,1,0
2022100905 1969,0,0,0,0,1,1
2022100905 2027,0,2,1,0,0,0
2022100905 2163,0,0,1,0,0,0
2022100905 2209,0,0,0,1,0,0
2022100905 2233,0,0,0,1,0,0
2022100905 2261,0,0,0,0,1,0
2022100905 2309,0,0,0,0,1,0
2022100905 2378,0,0,0,0,1,0
2022100905 239,0,0,1,0,0,0
2022100905 2469,0,1,0,0,0,0
2022100905 2524,0,0,1,0,0,0
2022100905 2629,0,0,0,1,0,0
2022100905 2653,0,0,0,0,1,0
2022100905 2736,0,0,0,2,0,0
2022100905 2975,0,0,0,0,1,0
2022100905 3026,0,0,0,0,1,0
2022100905 3138,0,0,1,0,0,0
2022100905 3407,0,0,0,0,1,0
2022100905 371,1,0,0,1,0,0
2022100905 416,0,0,0,0,0,1
2022100905 484,0,0,0,1,0,0
2022100905 56,0,0,0,0,0,1
2022100905 561,0,0,1,0,0,0
2022100905 655,0,1,1,0,0,0
2022100905 761,0,0,0,0,0,1
2022100905 77,1,0,0,0,1,0
2022100905 928,0,1,0,0,0,0
2022100906 1625,0,0,0,1,0,0
2022100906 2030,0,0,0,0,1,0
2022100906 2058,0,0,0,0,0,1
2022100906 2227,0,0,1,0,0,0
2022100906 2522,0,2,0,0,0,0
2022100906 2615,0,1,0,0,0,0
2022100906 2681,0,0,1,0,0,0
2022100906 2936,0,0,1,0,0,0
2022100906 3376,0,0,0,1,0,0
2022100906 343,0,1,0,0,0,0
2022100906 3568,0,0,0,3,1,1
2022100906 3773,0,0,1,0,0,0
2022100906 413,0,0,0,0,1,0
2022100906 493,0,0,0,0,1,0
2022100906 542,0,0,0,1,0,0
2022100906 65,0,0,0,0,0,1
2022100906 669,0,1,0,0,0,0
2022100906 978,0,0,0,0,0,1
2022100907 1034,0,1,0,0,0,0
2022100907 1058,0,1,0,0,0,0
2022100907 1157,0,0,1,0,0,0
2022100907 1181,0,1,0,0,0,0
2022100907 1223,0,1,0,0,0,0
2022100907 1287,0,0,0,0,1,0
2022100907 131,0,0,1,0,0,0
2022100907 1332,0,0,0,0,1,0
2022100907 172,0,0,0,1,0,0
2022100907 1741,0,0,0,0,1,0
2022100907 1769,1,0,0,0,0,0
2022100907 1819,0,1,0,0,0,0
2022100907 1872,0,2,0,0,0,0
2022100907 1904,0,0,1,0,0,0
2022100907 1928,0,0,1,0,0,0
2022100907 2336,0,0,1,0,0,0
2022100907 2397,0,0,0,1,0,0
2022100907 250,0,0,0,1,0,0
2022100907 2511,0,0,0,2,0,0
2022100907 2641,0,0,0,1,0,0
2022100907 2710,0,0,0,0,1,0
2022100907 2734,0,0,0,1,1,0
2022100907 2911,0,0,0,0,0,1
2022100907 295,0,0,1,0,0,0
2022100907 3459,0,0,0,1,0,0
2022100907 3609,0,1,0,0,0,0
2022100907 3665,0,0,0,1,0,0
2022100907 3849,0,0,0,0,1,0
2022100907 393,0,0,0,1,0,0
2022100907 471,0,0,0,0,0,1
2022100907 493,0,0,0,1,0,0
2022100907 57,0,0,1,0,0,0
2022100907 641,0,0,1,0,0,0
2022100907 871,0,0,0,0,1,0
2022100907 895,0,0,0,0,0,1
2022100907 938,0,1,0,0,0,0
2022100908 1046,0,0,1,0,0,0
2022100908 1156,0,2,0,0,0,0
2022100908 127,0,0,0,1,0,0
2022100908 1343,0,0,0,0,1,0
2022100908 1474,0,0,1,0,0,0
2022100908 149,0,0,0,0,1,0
2022100908 188,0,1,4,0,0,0
2022100908 2160,0,1,0,0,0,0
2022100908 2416,0,0,0,1,0,0
2022100908 2438,0,0,0,0,1,0
2022100908 2534,0,0,0,0,1,0
2022100908 263,0,0,1,0,0,0
2022100908 2661,0,0,0,3,0,0
2022100908 287,0,0,5,0,0,0
2022100908 309,0,1,1,0,0,0
2022100908 3124,0,1,0,0,0,0
2022100908 3211,0,0,0,0,1,0
2022100908 3233,0,0,0,1,0,0
2022100908 3582,0,0,0,0,0,1
2022100908 3830,0,1,0,0,0,0
2022100908 411,1,0,0,1,0,0
2022100908 435,0,0,0,0,0,2
2022100908 480,0,0,0,0,1,0
2022100908 504,0,0,0,2,0,0
2022100908 574,0,0,0,0,0,1
2022100908 63,0,0,0,1,1,0
2022100908 640,0,0,1,0,0,0
2022100908 661,0,0,1,0,0,0
2022100909 1046,0,2,0,0,0,0
2022100909 1237,0,0,0,0,1,0
2022100909 1340,0,1,2,0,0,0
2022100909 149,1,0,0,0,0,0
2022100909 1674,0,0,0,0,1,0
2022100909 1981,0,1,0,0,0,0
2022100909 2047,0,0,1,0,0,0
2022100909 2108,0,0,0,1,0,0
2022100909 2130,1,0,0,0,0,0
2022100909 2221,0,1,0,0,0,0
2022100909 2364,0,1,0,0,0,0
2022100909 2388,0,1,0,0,0,0
2022100909 2571,0,0,0,1,0,0
2022100909 259,0,1,0,0,0,0
2022100909 2640,1,0,0,0,0,0
2022100909 2687,0,0,0,0,1,0
2022100909 2945,1,0,0,0,0,0
2022100909 3244,0,0,0,0,1,0
2022100909 345,0,0,1,0,0,0
2022100909 3643,0,0,0,0,1,0
2022100909 3757,0,0,0,0,1,0
2022100909 3814,0,0,0,0,1,0
2022100909 3884,0,0,0,1,0,0
2022100909 56,0,1,0,0,0,0
2022100909 694,0,1,0,0,0,0
2022100909 75,0,0,1,0,0,0
2022100909 980,0,0,0,1,0,0
2022100910 1138,0,0,0,0,0,1
2022100910 1393,0,0,0,1,0,0
2022100910 1415,1,0,0,0,0,0
2022100910 1439,0,0,1,0,0,0
2022100910 1714,0,1,0,0,0,0
2022100910 181,0,0,0,1,0,0
2022100910 203,0,0,0,0,1,0
2022100910 2153,1,0,0,0,0,0
2022100910 2204,2,0,0,0,0,0
2022100910 2228,0,0,1,0,0,0
2022100910 2250,0,0,1,0,0,0
2022100910 2460,1,0,0,1,0,0
2022100910 2566,0,0,0,0,1,0
2022100910 2595,0,0,0,1,0,0
2022100910 2660,0,0,0,1,0,0
2022100910 2683,0,0,0,1,0,0
2022100910 2936,0,0,0,0,1,0
2022100910 309,0,1,0,0,0,0
2022100910 3348,0,0,0,0,1,0
2022100910 3505,0,0,0,0,1,0
2022100910 3548,0,0,0,0,0,1
2022100910 467,0,0,0,1,0,0
2022100910 550,0,0,0,1,0,0
2022100910 621,0,1,0,0,0,0
2022100910 706,0,1,0,0,0,0
2022100910 931,0,1,0,0,0,0
2022100911 1033,0,1,0,0,0,0
2022100911 106,0,0,1,0,0,0
2022100911 151,0,1,0,0,0,0
2022100911 1914,0,0,0,0,1,0
2022100911 1970,0,0,0,0,1,0
2022100911 2075,0,0,0,1,0,0
2022100911 2137,0,0,0,0,0,1
2022100911 2368,0,0,0,0,0,1
2022100911 2849,0,0,0,0,0,1
2022100911 2894,0,0,0,0,0,1
2022100911 2915,0,0,0,0,1,0
2022100911 3106,0,0,0,0,0,1
2022100911 3196,0,0,0,0,0,1
2022100911 3217,0,0,0,0,1,0
2022100911 3265,0,0,0,0,1,0
2022100911 3584,0,0,1,0,0,0
2022100911 3895,0,0,0,1,0,0
2022100911 660,0,1,0,0,0,0
2022100911 703,0,0,1,0,0,0
2022100911 748,0,0,0,0,1,0
2022100911 890,1,0,0,0,0,0
2022100911 991,0,1,0,0,0,0
2022100912 1167,0,1,0,0,0,0
2022100912 1193,0,2,0,0,0,0
2022100912 1222,0,0,1,0,0,0
2022100912 1570,0,0,0,0,1,0
2022100912 1633,0,1,0,0,0,0
2022100912 1756,0,0,1,0,0,0
2022100912 2134,0,0,0,0,0,1
2022100912 230,0,0,0,0,0,1
2022100912 2307,0,2,0,0,0,0
2022100912 2331,0,1,0,0,0,0
2022100912 2446,1,0,0,0,0,0
2022100912 251,0,0,0,0,0,1
2022100912 275,0,0,0,1,0,0
2022100912 2906,0,0,0,1,0,0
2022100912 3009,0,0,0,1,0,0
2022100912 3051,0,1,0,0,0,0
2022100912 3072,0,1,1,0,0,0
2022100912 309,0,0,0,0,1,1
2022100912 3135,0,0,1,0,0,0
2022100912 3295,1,0,0,0,0,0
2022100912 331,0,0,0,1,0,0
2022100912 3446,0,1,0,0,0,0
2022100912 423,0,0,3,0,0,0
2022100912 783,0,1,0,0,0,0
2022100913 1013,0,0,0,1,0,0
2022100913 103,0,0,0,0,1,0
2022100913 1035,0,0,0,1,0,0
2022100913 127,0,0,0,0,1,0
2022100913 1472,0,0,2,0,0,0
2022100913 1528,0,0,0,0,1,0
2022100913 172,0,1,0,0,0,0
2022100913 2300,1,0,0,0,0,0
2022100913 2325,0,1,0,0,0,0
2022100913 243,0,0,0,1,0,0
2022100913 2516,0,0,0,0,0,1
2022100913 3208,0,0,0,1,0,0
2022100913 324,0,1,0,0,0,0
2022100913 368,0,1,0,0,0,0
2022100913 459,1,0,0,0,0,0
2022100913 559,1,0,0,0,0,0
2022100913 670,0,1,0,0,0,0
2022100913 692,0,1,0,0,0,0
2022100913 79,0,0,0,1,0,0
2022100913 869,0,0,0,0,0,1
2022100913 967,0,0,0,1,0,0
2022101000 1043,0,1,0,0,0,0
2022101000 1150,1,0,0,0,0,0
2022101000 1172,0,0,0,1,0,0
2022101000 1310,0,1,0,0,0,0
2022101000 132,0,1,0,0,0,0
2022101000 1427,0,1,0,0,0,0
2022101000 1451,0,1,0,0,0,0
2022101000 1500,0,1,0,0,0,0
2022101000 1667,0,0,0,0,1,1
2022101000 181,1,0,0,0,0,0
2022101000 1962,0,0,0,1,0,0
2022101000 2100,0,1,0,0,0,0
2022101000 2126,0,0,1,0,0,0
2022101000 2176,1,0,0,0,0,0
2022101000 2198,2,0,0,0,0,0
2022101000 2302,0,1,0,0,0,0
2022101000 2350,0,0,1,0,0,0
2022101000 2372,0,1,1,0,0,0
2022101000 2631,0,0,1,0,0,0
2022101000 268,0,1,0,0,0,0
2022101000 2709,0,0,1,0,0,0
2022101000 2842,0,0,0,0,1,0
2022101000 287,0,1,0,0,0,0
2022101000 3436,0,0,0,0,1,0
2022101000 3601,0,2,0,0,0,0
2022101000 3740,0,0,0,1,0,0
2022101000 3785,0,0,0,1,0,0
2022101000 3837,1,0,0,0,0,0
2022101000 3927,0,1,1,0,0,0
2022101000 4047,0,1,1,0,0,0
2022101000 447,1,0,0,0,0,0
2022101000 471,0,0,0,1,0,0
2022101000 723,0,0,1,0,0,0
2022101000 947,1,0,0,1,0,0
2022101300 1066,0,0,0,1,0,0
2022101300 1169,0,1,0,0,0,0
2022101300 1240,0,0,1,0,0,0
2022101300 1297,1,0,0,0,0,0
2022101300 1347,0,0,0,1,0,0
2022101300 1371,0,0,0,0,1,0
2022101300 1478,0,0,1,0,0,0
2022101300 1541,0,0,0,1,0,0
2022101300 1752,0,0,0,0,1,0
2022101300 176,0,0,0,1,0,0
2022101300 1781,0,0,0,0,1,0
2022101300 1926,0,1,0,0,0,0
2022101300 2230,0,0,0,0,0,1
2022101300 2314,0,0,0,1,0,0
2022101300 2362,0,0,0,0,1,0
2022101300 2391,0,0,0,1,0,0
2022101300 2631,0,0,1,0,0,0
2022101300 2706,0,1,0,0,0,0
2022101300 2793,0,0,0,0,1,0
2022101300 3067,0,0,0,1,0,0
2022101300 3392,0,1,0,0,0,0
2022101300 3414,0,1,0,0,0,0
2022101300 342,0,0,0,1,0,0
2022101300 3492,0,0,0,1,0,0
2022101300 3828,0,1,2,0,0,0
2022101300 427,0,0,0,0,1,0
2022101300 498,0,0,0,1,0,0
2022101300 568,0,0,0,1,0,0
2022101300 610,0,0,0,1,0,0
2022101300 80,0,0,0,0,0,1
2022101300 917,0,0,1,0,0,0
2022101600 1090,0,2,3,0,0,0
2022101600 1167,0,0,0,1,0,1
2022101600 1215,0,0,0,1,1,0
2022101600 1394,0,1,1,0,0,0
2022101600 1483,0,2,0,0,0,0
2022101600 153,0,0,0,1,0,0
2022101600 1563,0,1,0,0,0,0
2022101600 1623,1,0,0,0,0,0
2022101600 1979,0,1,0,0,0,0
2022101600 2008,0,1,0,0,0,0
2022101600 2029,0,0,0,1,0,0
2022101600 2167,0,1,0,0,0,0
2022101600 219,1,0,0,0,0,0
2022101600 2276,0,0,0,1,0,0
2022101600 2321,0,0,0,0,1,0
2022101600 2343,0,0,0,0,1,0
2022101600 2447,0,1,0,0,0,0
2022101600 2532,0,0,0,0,1,0
2022101600 2601,0,0,0,1,0,0
2022101600 2741,0,0,0,1,0,0
2022101600 2765,0,0,0,1,0,0
2022101600 2872,0,1,0,0,0,0
2022101600 2957,0,0,1,0,0,0
2022101600 397,0,1,0,0,0,0
2022101600 465,0,0,0,1,0,0
2022101600 636,0,0,1,0,0,0
2022101600 782,0,1,1,0,0,0
2022101600 849,1,0,0,1,0,0
2022101600 941,0,0,0,0,1,0
2022101600 986,0,0,0,1,0,0
2022101601 1040,0,0,1,0,0,0
2022101601 1085,0,0,0,0,0,1
2022101601 1163,0,0,0,0,1,0
2022101601 1184,0,0,0,1,0,0
2022101601 1206,0,0,0,0,1,0
2022101601 1267,0,2,0,0,0,0
2022101601 1335,0,1,1,0,0,0
2022101601 1452,0,0,0,0,0,1
2022101601 1500,0,0,0,1,0,0
2022101601 1552,0,0,0,1,0,0
2022101601 1597,0,0,0,0,1,0
2022101601 1790,0,0,2,0,0,0
2022101601 1821,0,1,0,0,0,0
2022101601 1898,0,0,1,0,0,0
2022101601 1919,0,1,0,0,0,0
2022101601 2092,0,1,0,0,0,0
2022101601 2137,0,1,0,0,0,0
2022101601 2216,0,0,1,0,0,0
2022101601 2293,0,0,0,1,0,0
2022101601 2501,0,0,1,0,0,0
2022101601 2589,0,0,0,1,1,0
2022101601 2641,0,0,1,0,0,0
2022101601 2665,0,1,0,0,0,0
2022101601 294,0,1,1,0,0,0
2022101601 3049,0,0,0,0,0,1
2022101601 3493,0,0,0,1,0,0
2022101601 3700,0,1,0,0,0,0
2022101601 3744,0,0,1,0,0,0
2022101601 3943,0,0,0,1,0,0
2022101601 4025,0,1,0,0,0,0
2022101601 4140,0,0,0,1,0,0
2022101601 56,0,0,0,0,3,0
2022101601 570,0,0,0,2,1,0
2022101601 691,1,0,0,0,0,0
2022101601 753,0,1,0,0,0,0
2022101601 832,NA,NA,NA,NA,NA,NA
2022101601 955,0,0,0,0,1,0
2022101602 1081,0,0,1,0,0,0
2022101602 1113,0,1,0,0,0,0
2022101602 1202,1,0,0,0,0,0
2022101602 1351,0,0,1,0,0,0
2022101602 1572,0,0,1,0,0,0
2022101602 1632,0,0,0,1,0,0
2022101602 1678,0,0,0,0,0,1
2022101602 1778,0,0,0,1,0,0
2022101602 1857,0,0,1,0,0,0
2022101602 1881,0,1,0,0,0,0
2022101602 2161,0,0,2,0,0,0
2022101602 2183,0,0,1,0,0,0
2022101602 2251,0,0,0,1,0,0
2022101602 2317,0,0,0,0,1,0
2022101602 233,0,0,0,2,0,0
2022101602 2404,0,0,1,0,0,0
2022101602 2428,0,1,0,0,0,0
2022101602 2517,0,0,0,0,1,0
2022101602 2539,0,0,0,1,0,0
2022101602 257,0,0,0,1,0,0
2022101602 3209,0,0,1,0,0,0
2022101602 3289,0,1,0,0,0,0
2022101602 402,0,0,0,1,0,0
2022101602 453,0,0,0,1,0,0
2022101602 553,0,1,0,0,0,0
2022101602 56,0,0,1,0,0,0
2022101602 620,0,1,0,0,0,0
2022101602 683,0,0,1,0,0,0
2022101602 748,0,0,0,1,1,0
2022101602 77,0,1,0,0,0,0
2022101602 772,0,0,0,2,0,0
2022101602 842,0,0,1,0,0,0
2022101602 864,0,1,0,0,0,0
2022101602 938,0,1,0,0,0,0
2022101603 1127,0,0,1,0,0,0
2022101603 1344,0,0,0,1,0,0
2022101603 1418,0,0,1,0,0,0
2022101603 1589,0,0,0,2,0,0
2022101603 1748,1,0,0,0,0,0
2022101603 200,0,0,1,0,0,0
2022101603 2107,0,0,0,0,0,1
2022101603 2300,0,1,0,0,0,0
2022101603 2434,0,0,1,0,0,0
2022101603 2828,0,0,1,0,0,0
2022101603 2901,0,1,0,0,0,0
2022101603 3000,0,0,1,0,0,0
2022101603 301,0,0,0,3,0,0
2022101603 3151,0,0,0,0,1,0
2022101603 3359,0,0,0,0,0,1
2022101603 3380,0,0,0,0,0,1
2022101603 3458,1,0,0,0,0,0
2022101603 346,0,0,0,0,0,1
2022101603 3772,0,0,0,0,0,1
2022101603 3793,0,0,0,0,0,1
2022101603 3960,0,0,0,1,0,0
2022101603 573,0,0,0,0,1,0
2022101603 641,0,0,0,0,0,1
2022101603 828,0,0,1,0,0,1
2022101603 850,0,0,0,0,0,1
2022101604 1018,0,0,0,0,1,0
2022101604 1091,0,1,3,0,0,0
2022101604 1177,0,0,0,1,0,0
2022101604 1243,0,0,0,1,0,0
2022101604 1361,0,0,1,0,0,0
2022101604 1399,0,1,0,0,0,0
2022101604 1428,0,0,0,0,1,2
2022101604 1478,0,1,0,0,0,0
2022101604 1544,0,1,0,0,0,0
2022101604 157,0,1,0,0,0,0
2022101604 1624,0,0,0,0,1,0
2022101604 1659,0,0,0,1,0,0
2022101604 1705,0,0,0,1,0,0
2022101604 1760,0,0,0,0,1,0
2022101604 181,0,1,0,0,0,0
2022101604 1893,0,0,0,1,0,0
2022101604 1917,0,0,0,0,1,0
2022101604 2121,0,1,0,0,0,0
2022101604 2145,0,1,0,0,0,0
2022101604 2230,0,0,0,1,0,0
2022101604 2443,0,0,0,1,0,0
2022101604 2518,0,1,0,0,0,0
2022101604 2540,0,0,1,0,0,0
2022101604 2562,0,1,0,0,0,0
2022101604 2614,0,0,0,1,0,0
2022101604 2636,0,0,0,1,0,0
2022101604 2714,0,2,0,0,0,0
2022101604 273,4,0,1,0,0,0
2022101604 2791,0,0,1,0,0,0
2022101604 2861,0,0,0,1,0,0
2022101604 2943,0,0,0,1,0,0
2022101604 295,1,0,3,0,0,0
2022101604 3015,0,1,1,0,0,0
2022101604 3044,0,1,1,0,0,0
2022101604 3150,0,0,0,1,0,0
2022101604 3240,1,0,0,0,0,0
2022101604 3296,0,1,0,0,0,0
2022101604 3320,0,2,0,0,0,0
2022101604 3413,0,0,0,2,0,0
2022101604 3502,0,0,0,1,1,0
2022101604 3565,0,0,0,1,0,0
2022101604 3860,0,0,0,0,1,0
2022101604 3911,0,0,0,0,1,0
2022101604 4009,0,0,0,0,0,1
2022101604 494,0,2,0,0,0,0
2022101604 549,0,1,0,0,0,0
2022101604 56,0,0,0,2,0,0
2022101604 763,0,1,0,0,0,0
2022101604 785,0,1,0,0,0,0
2022101604 825,0,1,0,0,0,0
2022101604 996,0,0,0,0,1,0
2022101605 1143,0,1,0,0,0,0
2022101605 1196,0,0,0,1,0,0
2022101605 1252,1,0,0,0,1,0
2022101605 1304,0,1,0,0,0,0
2022101605 1653,0,0,0,0,1,0
2022101605 1887,0,1,0,0,0,0
2022101605 1909,0,2,1,0,0,0
2022101605 2485,0,0,0,0,0,1
2022101605 3239,0,1,0,0,0,0
2022101605 3347,0,0,0,1,0,0
2022101605 538,NA,NA,NA,NA,NA,NA
2022101605 560,0,0,0,0,0,1
2022101605 905,0,0,1,0,0,0
2022101606 1038,0,1,0,0,0,0
2022101606 1127,0,0,0,1,0,0
2022101606 1217,0,0,0,1,1,0
2022101606 1241,1,0,2,1,1,0
2022101606 1288,0,0,1,0,0,0
2022101606 1392,0,0,0,1,0,1
2022101606 1414,0,0,0,1,0,0
2022101606 1604,0,1,1,0,0,0
2022101606 1685,0,1,1,0,0,0
2022101606 1805,0,0,0,0,3,0
2022101606 189,0,0,0,1,0,0
2022101606 2117,0,0,0,1,0,0
2022101606 213,0,0,0,0,1,0
2022101606 2276,0,1,0,0,0,0
2022101606 2357,0,1,0,0,0,0
2022101606 2379,0,1,0,0,0,0
2022101606 2520,0,0,0,0,1,1
2022101606 2791,0,2,0,0,0,0
2022101606 2971,0,0,0,1,0,0
2022101606 3048,0,1,0,0,0,0
2022101606 3072,0,1,0,0,0,0
2022101606 3162,0,0,1,0,0,0
2022101606 3249,0,1,0,0,0,0
2022101606 3326,0,0,0,1,0,0
2022101606 3392,0,0,0,1,0,0
2022101606 340,0,0,1,0,0,0
2022101606 3449,0,0,0,0,1,0
2022101606 415,0,1,0,0,0,0
2022101606 436,0,1,0,0,0,0
2022101606 477,0,0,0,0,0,1
2022101606 564,0,0,0,1,0,0
2022101606 607,0,0,0,1,0,0
2022101606 681,0,0,0,1,0,0
2022101606 747,0,0,0,0,0,1
2022101606 852,0,0,0,0,1,0
2022101606 921,0,1,0,0,0,0
2022101606 971,0,1,0,0,0,0
2022101606 98,1,0,0,0,0,0
2022101606 995,0,1,0,0,0,0
2022101607 1058,0,0,1,0,0,0
2022101607 1103,0,0,1,0,0,0
2022101607 1294,0,0,0,1,0,0
2022101607 1320,0,0,0,0,1,0
2022101607 1347,1,0,0,0,0,0
2022101607 1368,0,0,0,0,1,0
2022101607 1609,0,1,0,0,0,0
2022101607 1699,0,0,0,1,0,0
2022101607 1896,0,0,0,0,0,1
2022101607 2266,0,0,0,0,2,0
2022101607 241,0,1,0,0,0,0
2022101607 2480,0,0,0,1,0,0
2022101607 2960,0,0,0,1,0,0
2022101607 2987,0,0,0,0,1,0
2022101607 3159,0,0,1,0,0,0
2022101607 316,0,1,0,0,0,0
2022101607 3268,0,0,0,1,0,0
2022101607 426,0,0,1,0,0,0
2022101607 510,0,0,0,0,1,0
2022101607 602,0,0,0,1,0,0
2022101607 633,0,0,0,1,0,0
2022101607 657,0,0,0,0,0,1
2022101607 678,0,0,0,1,0,0
2022101607 700,0,0,0,0,1,0
2022101607 77,0,0,0,0,1,0
2022101607 914,NA,NA,NA,NA,NA,NA
2022101607 973,0,0,0,1,0,0
2022101607 99,0,0,0,1,0,0
2022101608 1055,0,0,1,0,0,0
2022101608 1100,0,1,0,0,0,0
2022101608 1183,0,1,0,0,0,0
2022101608 1238,0,1,0,0,0,0
2022101608 1259,0,2,0,0,0,0
2022101608 1281,0,1,0,0,0,0
2022101608 1317,0,3,0,0,0,0
2022101608 1394,0,0,0,0,0,1
2022101608 1488,0,1,0,0,0,0
2022101608 1553,0,1,0,0,0,0
2022101608 1871,0,1,0,0,0,0
2022101608 196,0,1,0,0,0,0
2022101608 2134,0,0,0,0,0,1
2022101608 2169,0,0,0,1,0,0
2022101608 2393,0,0,0,1,0,0
2022101608 2422,0,0,0,1,0,0
2022101608 2501,0,0,0,1,0,0
2022101608 2859,0,1,0,0,0,0
2022101608 3106,0,2,0,0,0,0
2022101608 315,0,0,1,0,0,0
2022101608 3404,0,1,0,0,0,0
2022101608 401,0,0,0,1,1,1
2022101608 425,0,0,0,1,0,0
2022101608 486,0,0,0,0,1,0
2022101608 510,0,0,0,0,2,0
2022101608 689,0,0,0,0,1,0
